2330.110	2325.837	2327.016
2329.521	2323.332	2327.311
2329.963	2325.100	2327.605
2329.816	2325.100	2328.047
2328.047	2325.690	2327.311
2328.195	2323.627	2327.458
2329.668	2326.427	2330.258
2328.047	2324.806	2329.374
2331.879	2327.163	2330.258
2330.110	2326.279	2331.289
2333.647	2327.016	2332.026
2329.668	2326.869	2330.847
2333.794	2328.195	2332.173
2329.226	2325.984	2328.342
2331.142	2327.311	2328.047
2322.890	2320.090	2324.069
2323.922	2319.354	2321.859
2319.943	2318.027	2320.532
2324.511	2318.617	2321.564
2319.501	2316.849	2319.943
2322.301	2318.469	2322.448
2319.354	2317.585	2321.269
2325.837	2325.542	2327.311
2326.132	2326.132	2325.100
2330.552	2329.816	2330.405
2329.374	2327.016	2327.605
2330.405	2330.258	2328.490
2328.047	2326.427	2324.953
2328.932	2329.079	2325.837
2327.458	2324.658	2321.269
2329.079	2326.427	2324.364
2325.690	2321.269	2318.911
2325.837	2323.037	2321.564
2323.332	2318.764	2318.617
2326.721	2322.743	2322.153
2326.427	2320.827	2323.037
2327.458	2324.658	2327.458
2326.132	2324.216	2326.574
2328.342	2328.342	2328.490
2327.605	2327.605	2327.016
2329.521	2330.405	2329.668
2328.490	2331.289	2327.605
2329.079	2330.110	2325.395
2329.079	2330.847	2324.658
2326.574	2328.637	2324.511
2326.869	2327.458	2323.037
2328.047	2328.784	2325.690
2327.311	2325.542	2324.658
2328.490	2326.279	2327.458
2326.574	2325.248	2327.016
2327.163	2323.774	2328.784
2328.784	2323.922	2328.490
2327.016	2324.216	2329.079
2326.574	2324.364	2328.195
2328.047	2327.753	2330.110
2326.427	2324.953	2326.279
2330.405	2326.427	2330.700
2330.110	2325.837	2326.279
2330.995	2328.047	2330.405
2331.289	2328.047	2328.490
2330.995	2327.900	2328.047
2329.963	2326.869	2324.658
2329.668	2327.753	2326.721
2325.984	2326.574	2323.479
2325.984	2328.047	2327.016
2327.311	2328.342	2324.953
2327.163	2327.753	2327.753
2325.984	2326.721	2326.279
2325.100	2326.721	2329.374
2324.806	2325.100	2328.490
2326.574	2327.605	2330.258
2325.837	2324.511	2328.342
2324.953	2327.016	2327.311
2322.153	2324.364	2324.658
2325.984	2328.784	2328.490
2326.132	2326.427	2325.248
2325.542	2328.195	2326.869
2323.479	2324.511	2323.774
2323.037	2327.753	2325.100
2322.743	2322.743	2323.037
2325.248	2325.248	2325.395
2322.301	2320.680	2323.037
2323.922	2323.185	2326.132
2325.100	2321.711	2324.953
2328.342	2326.869	2329.374
2327.458	2323.922	2325.837
2328.490	2327.016	2329.816
2328.784	2324.953	2327.016
2330.552	2326.279	2329.668
2329.816	2325.690	2326.132
2329.521	2324.953	2327.605
2328.342	2319.943	2322.743
2328.490	2321.711	2326.279
2327.753	2318.617	2323.774
2325.248	2319.648	2326.132
2322.153	2318.911	2322.006
2322.743	2319.501	2324.806
2321.122	2318.322	2322.301
2323.037	2322.595	2326.721
2322.448	2320.680	2323.479
2322.890	2323.627	2325.542
2323.332	2323.627	2325.542
2326.721	2324.806	2326.279
2323.922	2320.680	2326.132
2326.132	2322.595	2326.279
2322.595	2319.354	2324.069
2323.332	2320.532	2325.542
2323.479	2316.406	2322.595
2323.774	2319.059	2322.301
2320.385	2315.522	2320.974
2322.301	2319.648	2321.122
2321.122	2320.090	2322.301
2322.743	2322.153	2323.627
2321.859	2320.974	2323.922
2321.859	2324.364	2326.427
2321.859	2320.827	2325.248
2324.216	2324.953	2328.784
2323.627	2323.922	2325.984
2325.542	2325.100	2326.279
2324.216	2322.006	2321.122
2326.427	2322.595	2322.448
2325.690	2322.743	2318.911
2326.427	2323.332	2322.153
2326.574	2322.448	2319.206
2327.753	2323.922	2323.185
2326.869	2321.859	2322.743
2326.869	2324.511	2326.721
2324.511	2324.069	2324.806
2324.069	2323.774	2328.490
2323.922	2324.069	2326.869
2323.627	2324.511	2329.668
2321.564	2322.006	2325.984
2322.153	2324.069	2326.427
2321.859	2322.890	2324.069
2324.658	2324.953	2327.605
2324.069	2324.069	2323.627
2325.984	2323.922	2326.132
2324.511	2324.364	2322.890
2324.216	2323.922	2325.690
2323.332	2321.122	2323.332
2324.364	2323.185	2327.605
2321.859	2320.090	2325.542
2323.774	2320.827	2329.226
2319.059	2319.206	2324.069
2319.796	2318.175	2327.605
2321.269	2319.796	2326.721
2322.448	2322.743	2330.110
2320.238	2319.943	2325.395
2321.122	2323.037	2325.100
2320.238	2323.185	2324.364
2324.511	2325.248	2325.984
2324.658	2322.890	2322.448
2325.542	2322.890	2323.479
2324.069	2320.680	2318.911
2326.132	2322.743	2322.595
2325.837	2319.943	2321.122
2325.100	2319.354	2321.711
2323.185	2317.291	2320.974
2322.743	2318.911	2322.743
2320.680	2318.469	2322.006
2323.332	2320.680	2327.163
2321.122	2318.617	2324.511
2321.122	2319.796	2325.248
2320.385	2318.911	2323.922
2323.185	2323.332	2328.047
2323.774	2322.890	2325.837
2326.574	2324.069	2327.163
2322.890	2321.122	2321.859
2326.427	2324.658	2322.595
2325.690	2323.037	2322.595
2328.195	2324.216	2322.153
2323.627	2319.648	2317.880
2325.248	2320.680	2319.796
2322.595	2319.206	2318.469
2323.479	2320.238	2321.417
2320.680	2317.438	2321.269
2323.922	2320.385	2323.479
2322.301	2318.911	2324.216
2326.574	2322.448	2326.869
2324.069	2321.859	2325.100
2325.837	2323.627	2325.984
2325.690	2323.774	2324.216
2328.047	2324.806	2325.395
2325.395	2322.743	2321.859
2327.163	2324.069	2324.806
2326.132	2320.090	2321.859
2326.427	2321.564	2324.069
2326.427	2318.617	2321.564
2328.342	2320.974	2325.837
2327.163	2319.943	2324.364
2326.721	2322.595	2326.721
2323.332	2321.269	2323.185
2321.564	2323.479	2325.837
2321.417	2321.122	2325.100
2323.037	2325.542	2328.784
2321.122	2323.627	2326.427
2324.806	2327.605	2332.615
2325.248	2323.479	2327.900
2329.079	2327.016	2330.405
2329.521	2325.100	2327.605
2329.963	2327.753	2329.226
2327.458	2323.185	2324.806
2329.816	2325.984	2326.869
2323.922	2320.385	2319.354
2324.658	2324.216	2325.100
2321.417	2319.206	2320.532
2321.859	2322.153	2322.890
2320.238	2318.764	2319.796
2320.974	2322.006	2323.479
2319.796	2319.648	2321.859
2321.417	2322.448	2324.658
2320.974	2320.680	2322.006
2323.922	2325.100	2325.248
2325.542	2325.542	2323.922
2328.932	2327.163	2326.427
2328.047	2323.922	2323.627
2326.721	2324.511	2322.595
2325.248	2321.122	2319.206
2325.984	2322.153	2320.238
2324.364	2320.385	2319.354
2322.448	2319.059	2320.090
2319.354	2318.617	2318.027
2320.827	2321.122	2320.532
2320.680	2318.027	2319.501
2323.332	2321.122	2323.037
2323.037	2320.238	2321.711
2324.364	2321.269	2323.774
2322.301	2318.175	2320.532
2323.922	2317.143	2322.153
2322.743	2315.964	2318.322
2324.658	2317.585	2321.417
2323.922	2315.080	2318.911
2327.311	2317.438	2322.448
2325.690	2315.080	2321.711
2330.405	2319.796	2326.574
2326.869	2319.354	2323.479
2327.753	2321.269	2325.100
2324.511	2320.238	2322.595
2326.279	2323.037	2325.690
2321.711	2320.090	2323.037
2322.006	2321.564	2322.301
2318.911	2319.354	2319.648
2323.185	2322.743	2321.269
2321.564	2322.595	2322.448
2324.658	2322.301	2322.301
2323.037	2323.185	2320.974
2326.721	2324.069	2321.564
2327.311	2324.953	2320.680
2328.195	2324.806	2322.301
2324.069	2321.564	2321.417
2325.984	2319.354	2320.680
2322.301	2319.354	2319.354
2324.069	2319.796	2320.090
2319.206	2317.880	2317.585
2318.175	2317.438	2319.059
2318.322	2319.206	2319.206
2322.153	2321.711	2323.185
2320.532	2322.595	2320.827
2323.332	2325.248	2324.511
2320.385	2322.595	2320.974
2323.185	2326.574	2324.953
2322.301	2321.711	2321.417
2323.332	2322.595	2320.532
2321.122	2317.438	2316.259
2321.269	2318.617	2319.796
2323.185	2316.554	2318.027
2323.332	2318.469	2320.827
2323.332	2315.080	2316.701
2323.185	2318.764	2318.764
2320.827	2315.964	2317.585
2322.006	2320.827	2320.090
2319.206	2318.617	2315.228
2317.438	2320.680	2315.670
2316.996	2318.175	2314.491
2316.701	2319.648	2316.554
2316.112	2318.175	2313.754
2318.175	2318.617	2314.786
2315.228	2314.049	2311.102
2318.617	2318.027	2316.406
2316.996	2313.459	2313.901
2317.880	2313.754	2314.933
2313.754	2313.017	2313.017
2315.080	2315.080	2315.228
2312.281	2314.933	2315.375
2316.849	2320.532	2319.943
2313.901	2315.817	2316.849
2316.554	2320.385	2320.827
2315.228	2320.385	2319.354
2316.701	2321.269	2318.911
2314.344	2317.585	2319.059
2316.701	2320.532	2316.996
2312.281	2314.786	2313.901
2315.375	2318.911	2315.375
2313.165	2314.491	2311.102
2317.143	2318.175	2314.933
2325.984	2335.268	2320.827
2315.670	2298.135	2302.260
2337.331	2340.425	2339.394
